step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,4.63554,0.276687,0.120187,5e-05,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
13500,,,,,,-6.6479,1.19344,-7.84133,0.854326,0.115915
13600,-6.16992,0.853219,0.0691065,9.26628e-05,87,,,,,
13600,,,,,,-6.69091,1.19358,-7.88449,0.854282,0.0629005
13700,-6.64532,0.8531,0.149322,8.81775e-05,87,,,,,
13700,,,,,,-6.70093,1.19334,-7.89427,0.854375,0.308169
13800,-6.71817,0.853469,0.081508,8.39314e-05,88,,,,,
13800,,,,,,-6.71533,1.19334,-7.90867,0.854455,0.0440277
13900,-6.65023,0.853604,0.105111,7.99268e-05,88,,,,,
13900,,,,,,-6.76582,1.19319,-7.959,0.854377,0.114933
14000,-6.65281,0.85306,0.0845772,7.61659e-05,89,,,,,
14000,,,,,,-6.7681,1.19318,-7.96128,0.854444,0.064002
14100,-6.89872,0.854053,0.191937,7.26508e-05,90,,,,,
14100,,,,,,-6.78894,1.19306,-7.982,0.854474,0.264822
14200,-6.59359,0.853378,0.23598,6.93834e-05,90,,,,,
14200,,,,,,-6.81869,1.1928,-8.01149,0.854556,0.145559
14300,-6.67047,0.853298,0.0742964,6.63655e-05,91,,,,,
14300,,,,,,-6.83595,1.19295,-8.02889,0.854468,0.0968003
14400,-6.51682,0.854988,0.0973121,6.35988e-05,92,,,,,
14400,,,,,,-6.84902,1.193,-8.04202,0.854536,0.10972
14500,-6.76909,0.853618,0.0867362,6.10846e-05,92,,,,,
14500,,,,,,-6.86433,1.19287,-8.0572,0.854532,0.0921556
14600,-6.75813,0.85303,0.0944697,5.88246e-05,93,,,,,
14600,,,,,,-6.85706,1.19296,-8.05002,0.854569,0.144514
14700,-6.45691,0.852261,0.231835,5.68198e-05,94,,,,,
14700,,,,,,-6.89245,1.19282,-8.08527,0.854583,0.207348
14800,-6.8203,0.853152,0.18619,5.50713e-05,94,,,,,
14800,,,,,,-6.91042,1.19288,-8.10331,0.854601,0.102117
14900,-7.1383,0.854347,0.0898537,5.35802e-05,95,,,,,
14900,,,,,,-6.92042,1.1927,-8.11312,0.854647,0.115213
15000,-6.75731,0.853717,0.111279,5.23472e-05,95,,,,,
15000,,,,,,-6.93436,1.19274,-8.1271,0.854577,0.0777129
15100,-6.84764,0.853679,0.0903851,5.13731e-05,96,,,,,
15100,,,,,,-6.94815,1.19268,-8.14083,0.854562,0.0697723
15200,-6.91206,0.854532,0.116307,5.06583e-05,97,,,,,
15200,,,,,,-6.94331,1.19261,-8.13593,0.854661,0.0710514
15300,-6.70727,0.853476,0.150004,5.02032e-05,97,,,,,
15300,,,,,,-6.94624,1.19256,-8.1388,0.854729,0.243051
15400,-6.80703,0.853446,0.261962,5.00081e-05,98,,,,,
15400,,,,,,-6.96469,1.19268,-8.15737,0.854633,0.159592
15500,-6.78244,0.855063,0.10515,5.00732e-05,99,,,,,
15500,,,,,,-6.9964,1.19251,-8.18891,0.854656,0.131501
15600,-6.88245,0.85361,0.104597,5.03982e-05,99,,,,,
15600,,,,,,-7.00098,1.19252,-8.1935,0.854701,0.0860245
15700,-6.94035,0.853133,0.0922644,5.09832e-05,100,,,,,
15700,,,,,,-7.00553,1.19253,-8.19806,0.854734,0.0929406
15800,-6.92228,0.853865,0.0957377,5.18278e-05,100,,,,,
15800,,,,,,-7.0267,1.19251,-8.21921,0.854668,0.0735854
